Date,Platform,Campaign_Name,Campaign_Type,Impressions,Clicks,Cost,Conversions,Revenue
2025-06-30,Facebook Ads,Facebook_Traffic_June,Traffic,22152,278,241.23,8,102.23
2025-06-30,Facebook Ads,Facebook_Awareness_June,Awareness,45903,903,528.93,1,47.02
2025-06-30,Facebook Ads,Facebook_Traffic_June,Traffic,6009,67,22.87,2,87.38
2025-06-30,Google Ads,Google_Traffic_June,Traffic,13381,533,1092.23,21,1167.36
2025-06-30,Google Ads,Google_Awareness_June,Awareness,13978,919,1496.74,2,127.73
2025-06-30,TikTok Ads,TikTok_Traffic_June,Traffic,7868,59,4.79,0,0.0
2025-06-30,TikTok Ads,TikTok_Traffic_June,Traffic,17015,208,141.46,1,31.56
2025-06-30,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,53064,531,49.63,3,62.16
2025-06-30,TikTok Ads,TikTok_Sales_Conversion_June,Sales_Conversion,27893,179,79.46,0,0.0
2025-07-01,Facebook Ads,Facebook_Awareness_July,Awareness,20691,288,184.51,0,0.0
2025-07-01,Facebook Ads,Facebook_Traffic_July,Traffic,44128,432,556.62,11,436.17
2025-07-01,Facebook Ads,Facebook_Retargeting_July,Retargeting,44453,882,906.14,28,1423.27
2025-07-01,Google Ads,Google_Traffic_July,Traffic,14543,613,779.14,34,1699.37
2025-07-01,Google Ads,Google_Traffic_July,Traffic,9233,488,810.25,3,154.02
2025-07-01,TikTok Ads,TikTok_Traffic_July,Traffic,49218,212,93.17,2,60.78
2025-07-01,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,39919,267,133.51,0,0.0
2025-07-01,TikTok Ads,TikTok_Retargeting_July,Retargeting,13478,156,98.58,2,63.45
2025-07-01,TikTok Ads,TikTok_Traffic_July,Traffic,35820,359,59.17,4,149.97
2025-07-02,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,34178,546,637.59,20,933.83
2025-07-02,Facebook Ads,Facebook_Retargeting_July,Retargeting,6116,154,57.11,6,288.53
2025-07-02,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,6781,256,557.12,14,478.15
2025-07-02,Google Ads,Google_Retargeting_July,Retargeting,48383,2761,3692.55,92,6429.59
2025-07-02,Google Ads,Google_Traffic_July,Traffic,5357,199,286.33,8,387.16
2025-07-02,TikTok Ads,TikTok_Traffic_July,Traffic,60804,298,146.39,2,57.2
2025-07-02,TikTok Ads,TikTok_Retargeting_July,Retargeting,39006,490,337.1,6,60.0
2025-07-02,TikTok Ads,TikTok_Traffic_July,Traffic,45274,277,152.78,0,0.0
2025-07-03,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,31312,589,116.59,22,1334.18
2025-07-03,Facebook Ads,Facebook_Traffic_July,Traffic,29090,287,150.31,4,112.88
2025-07-03,Google Ads,Google_Traffic_July,Traffic,36606,1753,2466.78,57,3354.98
2025-07-03,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,25630,1514,1158.93,51,2225.8
2025-07-03,Google Ads,Google_Traffic_July,Traffic,48240,2989,4590.86,91,4493.61
2025-07-03,TikTok Ads,TikTok_Awareness_July,Awareness,66008,841,321.2,0,0.0
2025-07-03,TikTok Ads,TikTok_Retargeting_July,Retargeting,16196,139,30.32,0,0.0
2025-07-03,TikTok Ads,TikTok_Awareness_July,Awareness,9220,115,57.72,0,0.0
2025-07-04,Facebook Ads,Facebook_Traffic_July,Traffic,30428,557,558.74,14,751.06
2025-07-04,Facebook Ads,Facebook_Awareness_July,Awareness,12747,237,354.41,1,61.23
2025-07-04,Google Ads,Google_Traffic_July,Traffic,20996,723,1001.54,18,1124.49
2025-07-04,Google Ads,Google_Retargeting_July,Retargeting,35630,1830,2039.16,94,2584.48
2025-07-04,TikTok Ads,TikTok_Retargeting_July,Retargeting,9244,74,37.59,0,0.0
2025-07-04,TikTok Ads,TikTok_Awareness_July,Awareness,59271,311,289.17,0,0.0
2025-07-04,TikTok Ads,TikTok_Traffic_July,Traffic,22568,292,104.43,0,0.0
2025-07-05,Facebook Ads,Facebook_Awareness_July,Awareness,35187,640,622.79,2,111.84
2025-07-05,Facebook Ads,Facebook_Awareness_July,Awareness,13614,99,75.21,0,0.0
2025-07-05,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,19245,244,242.57,0,0.0
2025-07-05,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,17049,817,1311.13,36,3479.05
2025-07-05,Google Ads,Google_Awareness_July,Awareness,44612,2313,1521.21,7,308.63
2025-07-05,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,25543,829,643.5,51,2948.56
2025-07-05,Google Ads,Google_Retargeting_July,Retargeting,19351,1981,3748.52,139,12737.4
2025-07-05,TikTok Ads,TikTok_Retargeting_July,Retargeting,35748,364,164.38,5,148.52
2025-07-05,TikTok Ads,TikTok_Retargeting_July,Retargeting,10293,93,41.26,1,46.93
2025-07-06,Facebook Ads,Facebook_Awareness_July,Awareness,39356,671,868.64,0,0.0
2025-07-06,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,46550,788,732.22,15,593.39
2025-07-06,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,41717,294,67.1,9,373.97
2025-07-06,Facebook Ads,Facebook_Awareness_July,Awareness,15528,335,265.28,1,23.39
2025-07-06,Google Ads,Google_Awareness_July,Awareness,11445,612,1112.14,0,0.0
2025-07-06,Google Ads,Google_Retargeting_July,Retargeting,45538,1130,1872.84,73,3309.33
2025-07-06,Google Ads,Google_Traffic_July,Traffic,49805,1257,3032.31,39,2352.46
2025-07-06,TikTok Ads,TikTok_Traffic_July,Traffic,48192,202,102.06,2,93.97
2025-07-06,TikTok Ads,TikTok_Traffic_July,Traffic,25347,300,128.04,2,20.0
2025-07-06,TikTok Ads,TikTok_Traffic_July,Traffic,39755,107,29.94,1,16.43
2025-07-06,TikTok Ads,TikTok_Awareness_July,Awareness,76196,327,173.06,0,0.0
2025-07-07,Facebook Ads,Facebook_Traffic_July,Traffic,16480,213,105.38,6,434.55
2025-07-07,Facebook Ads,Facebook_Awareness_July,Awareness,24380,340,273.81,0,0.0
2025-07-07,Google Ads,Google_Awareness_July,Awareness,13887,557,857.95,1,52.41
2025-07-07,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,33895,1801,3264.77,36,921.94
2025-07-07,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,6829,328,511.15,10,664.16
2025-07-07,TikTok Ads,TikTok_Traffic_July,Traffic,47983,500,303.25,5,72.57
2025-07-07,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,54338,331,193.93,6,251.38
2025-07-07,TikTok Ads,TikTok_Retargeting_July,Retargeting,61004,558,135.12,2,71.62
2025-07-07,TikTok Ads,TikTok_Awareness_July,Awareness,20582,218,98.03,0,0.0
2025-07-08,Facebook Ads,Facebook_Traffic_July,Traffic,6547,141,153.88,2,107.63
2025-07-08,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,46653,820,902.04,20,631.8
2025-07-08,Facebook Ads,Facebook_Retargeting_July,Retargeting,28578,348,245.03,14,653.36
2025-07-08,Facebook Ads,Facebook_Retargeting_July,Retargeting,29656,571,495.63,20,804.88
2025-07-08,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,22952,638,1298.16,34,2430.21
2025-07-08,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,34811,1305,1398.27,46,2194.1
2025-07-08,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,30373,1563,958.12,77,6100.15
2025-07-08,TikTok Ads,TikTok_Awareness_July,Awareness,53936,430,158.74,0,0.0
2025-07-08,TikTok Ads,TikTok_Awareness_July,Awareness,12560,102,34.51,0,0.0
2025-07-08,TikTok Ads,TikTok_Traffic_July,Traffic,31826,301,102.84,0,0.0
2025-07-09,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,23512,443,483.21,6,360.71
2025-07-09,Facebook Ads,Facebook_Retargeting_July,Retargeting,37043,658,627.37,28,1200.29
2025-07-09,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,9386,182,287.32,6,417.56
2025-07-09,Google Ads,Google_Traffic_July,Traffic,8411,418,664.78,35,2113.05
2025-07-09,Google Ads,Google_Traffic_July,Traffic,32664,781,1044.31,28,1600.25
2025-07-09,Google Ads,Google_Retargeting_July,Retargeting,12893,1059,1891.93,38,2519.29
2025-07-09,TikTok Ads,TikTok_Retargeting_July,Retargeting,53782,931,362.41,0,0.0
2025-07-09,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,18349,90,30.6,0,0.0
2025-07-10,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,37342,598,436.11,10,411.29
2025-07-10,Facebook Ads,Facebook_Awareness_July,Awareness,49222,998,997.86,3,176.83
2025-07-10,Facebook Ads,Facebook_Retargeting_July,Retargeting,28779,364,354.23,9,413.44
2025-07-10,Facebook Ads,Facebook_Awareness_July,Awareness,34460,318,152.22,1,44.31
2025-07-10,Google Ads,Google_Awareness_July,Awareness,29248,884,1109.75,3,292.11
2025-07-10,Google Ads,Google_Retargeting_July,Retargeting,47938,1646,2874.83,102,5795.18
2025-07-10,TikTok Ads,TikTok_Traffic_July,Traffic,63809,312,84.05,3,76.63
2025-07-10,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,73103,618,281.54,4,140.35
2025-07-10,TikTok Ads,TikTok_Awareness_July,Awareness,34518,254,172.61,0,0.0
2025-07-11,Facebook Ads,Facebook_Traffic_July,Traffic,23634,355,382.15,6,273.3
2025-07-11,Facebook Ads,Facebook_Retargeting_July,Retargeting,33948,281,207.28,10,443.14
2025-07-11,Facebook Ads,Facebook_Traffic_July,Traffic,10275,178,245.85,6,333.25
2025-07-11,Google Ads,Google_Traffic_July,Traffic,7451,164,312.23,7,359.12
2025-07-11,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,31226,1092,1316.43,59,4604.79
2025-07-11,Google Ads,Google_Awareness_July,Awareness,42518,2451,4721.23,5,265.82
2025-07-11,Google Ads,Google_Traffic_July,Traffic,19809,1009,682.39,50,3815.47
2025-07-11,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,20764,278,98.5,3,92.82
2025-07-11,TikTok Ads,TikTok_Retargeting_July,Retargeting,74131,945,633.19,19,484.7
2025-07-11,TikTok Ads,TikTok_Traffic_July,Traffic,65239,520,242.78,7,174.08
2025-07-12,Facebook Ads,Facebook_Retargeting_July,Retargeting,46396,1002,611.79,25,1003.79
2025-07-12,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,14936,260,145.56,7,249.7
2025-07-12,Google Ads,Google_Awareness_July,Awareness,7634,345,537.57,1,71.86
2025-07-12,Google Ads,Google_Retargeting_July,Retargeting,32722,2123,3065.14,67,4063.2
2025-07-12,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,9296,585,947.17,13,418.44
2025-07-12,Google Ads,Google_Awareness_July,Awareness,49768,1872,4063.07,10,632.74
2025-07-12,TikTok Ads,TikTok_Traffic_July,Traffic,15121,55,18.03,0,0.0
2025-07-12,TikTok Ads,TikTok_Awareness_July,Awareness,68144,521,176.02,0,0.0
2025-07-12,TikTok Ads,TikTok_Traffic_July,Traffic,32679,326,216.02,2,59.93
2025-07-13,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,4838,44,44.77,0,0.0
2025-07-13,Facebook Ads,Facebook_Awareness_July,Awareness,18615,349,243.28,0,0.0
2025-07-13,Google Ads,Google_Retargeting_July,Retargeting,7296,443,568.72,33,1895.96
2025-07-13,Google Ads,Google_Awareness_July,Awareness,8087,264,341.34,1,69.24
2025-07-13,TikTok Ads,TikTok_Traffic_July,Traffic,50950,219,141.65,1,34.88
2025-07-13,TikTok Ads,TikTok_Traffic_July,Traffic,44749,305,54.92,3,101.56
2025-07-14,Facebook Ads,Facebook_Retargeting_July,Retargeting,28822,378,341.44,14,361.61
2025-07-14,Facebook Ads,Facebook_Awareness_July,Awareness,29694,372,369.43,1,35.88
2025-07-14,Facebook Ads,Facebook_Traffic_July,Traffic,13060,92,46.61,1,51.86
2025-07-14,Google Ads,Google_Retargeting_July,Retargeting,5861,337,463.66,15,942.4
2025-07-14,Google Ads,Google_Retargeting_July,Retargeting,35063,1861,2541.94,190,12706.14
2025-07-14,TikTok Ads,TikTok_Awareness_July,Awareness,24084,24,18.44,0,0.0
2025-07-14,TikTok Ads,TikTok_Retargeting_July,Retargeting,31947,206,143.49,3,78.48
2025-07-15,Facebook Ads,Facebook_Retargeting_July,Retargeting,14689,189,155.73,4,183.23
2025-07-15,Facebook Ads,Facebook_Awareness_July,Awareness,34348,593,578.09,1,29.75
2025-07-15,Google Ads,Google_Retargeting_July,Retargeting,20227,1035,988.5,35,3075.57
2025-07-15,Google Ads,Google_Retargeting_July,Retargeting,27436,2700,4774.75,120,6982.34
2025-07-15,TikTok Ads,TikTok_Traffic_July,Traffic,63282,561,372.79,3,138.95
2025-07-15,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,27993,176,73.33,1,21.5
2025-07-15,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,40978,262,107.51,3,106.78
2025-07-16,Facebook Ads,Facebook_Awareness_July,Awareness,21801,399,208.02,1,53.06
2025-07-16,Facebook Ads,Facebook_Traffic_July,Traffic,5523,58,34.82,0,0.0
2025-07-16,Facebook Ads,Facebook_Traffic_July,Traffic,34470,594,228.3,12,314.15
2025-07-16,Facebook Ads,Facebook_Awareness_July,Awareness,33507,668,582.43,0,0.0
2025-07-16,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,46888,2106,2661.3,59,3461.41
2025-07-16,Google Ads,Google_Traffic_July,Traffic,11524,674,781.49,35,2431.52
2025-07-16,Google Ads,Google_Traffic_July,Traffic,43964,2308,3518.54,63,2761.83
2025-07-16,TikTok Ads,TikTok_Retargeting_July,Retargeting,68680,550,318.32,11,188.58
2025-07-16,TikTok Ads,TikTok_Traffic_July,Traffic,44318,348,17.4,6,108.74
2025-07-16,TikTok Ads,TikTok_Traffic_July,Traffic,37357,407,116.65,2,66.47
2025-07-16,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,26082,263,124.58,3,136.72
2025-07-17,Facebook Ads,Facebook_Awareness_July,Awareness,8134,107,73.71,0,0.0
2025-07-17,Facebook Ads,Facebook_Awareness_July,Awareness,33440,599,329.48,1,46.56
2025-07-17,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,28676,1348,1257.93,62,4467.71
2025-07-17,Google Ads,Google_Awareness_July,Awareness,6877,236,209.78,1,55.88
2025-07-17,TikTok Ads,TikTok_Retargeting_July,Retargeting,20994,223,51.66,1,10.0
2025-07-17,TikTok Ads,TikTok_Awareness_July,Awareness,64264,253,31.34,0,0.0
2025-07-18,Facebook Ads,Facebook_Awareness_July,Awareness,31357,606,533.1,1,66.15
2025-07-18,Facebook Ads,Facebook_Traffic_July,Traffic,42310,573,469.41,17,530.89
2025-07-18,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,29315,541,323.17,23,690.7
2025-07-18,Facebook Ads,Facebook_Traffic_July,Traffic,15056,275,336.64,4,174.14
2025-07-18,Google Ads,Google_Awareness_July,Awareness,23946,989,2373.01,5,494.34
2025-07-18,Google Ads,Google_Retargeting_July,Retargeting,9002,715,585.81,26,2227.72
2025-07-18,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,44759,2331,3728.81,114,3340.21
2025-07-18,Google Ads,Google_Traffic_July,Traffic,46745,2547,2165.07,102,6590.4
2025-07-18,TikTok Ads,TikTok_Awareness_July,Awareness,29952,345,24.81,0,0.0
2025-07-18,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,14408,177,88.85,2,66.77
2025-07-18,TikTok Ads,TikTok_Awareness_July,Awareness,63856,421,159.09,0,0.0
2025-07-18,TikTok Ads,TikTok_Retargeting_July,Retargeting,51642,572,254.03,2,63.36
2025-07-19,Facebook Ads,Facebook_Traffic_July,Traffic,8347,91,39.14,3,44.14
2025-07-19,Facebook Ads,Facebook_Traffic_July,Traffic,7074,93,62.27,3,146.93
2025-07-19,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,48174,837,849.96,34,1539.58
2025-07-19,Facebook Ads,Facebook_Traffic_July,Traffic,42125,467,334.04,12,395.55
2025-07-19,Google Ads,Google_Retargeting_July,Retargeting,31009,1396,1924.69,121,7509.75
2025-07-19,Google Ads,Google_Traffic_July,Traffic,15367,371,373.41,23,1705.7
2025-07-19,TikTok Ads,TikTok_Retargeting_July,Retargeting,52368,479,367.71,5,218.82
2025-07-19,TikTok Ads,TikTok_Awareness_July,Awareness,29185,86,21.1,0,0.0
2025-07-19,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,60643,672,271.59,7,370.18
2025-07-20,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,40357,329,295.58,5,307.76
2025-07-20,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,24044,224,144.3,4,157.31
2025-07-20,Google Ads,Google_Traffic_July,Traffic,35010,1288,1820.71,54,3614.58
2025-07-20,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,8355,390,615.65,14,766.87
2025-07-20,Google Ads,Google_Traffic_July,Traffic,23970,1221,3282.82,46,3936.42
2025-07-20,Google Ads,Google_Awareness_July,Awareness,47622,2402,2389.1,7,295.78
2025-07-20,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,32243,283,138.87,4,167.67
2025-07-20,TikTok Ads,TikTok_Awareness_July,Awareness,22946,134,52.15,0,0.0
2025-07-20,TikTok Ads,TikTok_Awareness_July,Awareness,33145,151,47.07,0,0.0
2025-07-20,TikTok Ads,TikTok_Traffic_July,Traffic,10679,78,12.49,0,0.0
2025-07-21,Facebook Ads,Facebook_Retargeting_July,Retargeting,20272,349,252.91,9,350.23
2025-07-21,Facebook Ads,Facebook_Awareness_July,Awareness,33760,321,341.46,0,0.0
2025-07-21,Facebook Ads,Facebook_Traffic_July,Traffic,15723,292,105.44,8,91.83
2025-07-21,Google Ads,Google_Retargeting_July,Retargeting,32628,3715,9914.14,309,26223.32
2025-07-21,Google Ads,Google_Traffic_July,Traffic,16212,829,1643.56,45,4611.4
2025-07-21,Google Ads,Google_Awareness_July,Awareness,42573,2594,2480.89,11,849.05
2025-07-21,TikTok Ads,TikTok_Traffic_July,Traffic,36233,495,223.91,5,208.15
2025-07-21,TikTok Ads,TikTok_Traffic_July,Traffic,50008,537,53.5,5,221.91
2025-07-22,Facebook Ads,Facebook_Traffic_July,Traffic,18576,270,78.06,9,302.39
2025-07-22,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,9371,169,144.6,2,63.07
2025-07-22,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,34705,438,236.84,12,666.22
2025-07-22,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,51771,2773,3408.28,39,2801.06
2025-07-22,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,13806,899,2068.04,37,2462.09
2025-07-22,TikTok Ads,TikTok_Retargeting_July,Retargeting,41590,301,138.79,4,84.14
2025-07-22,TikTok Ads,TikTok_Traffic_July,Traffic,71998,728,391.17,1,22.05
2025-07-22,TikTok Ads,TikTok_Awareness_July,Awareness,24471,198,83.42,0,0.0
2025-07-23,Facebook Ads,Facebook_Awareness_July,Awareness,27070,279,219.1,1,50.48
2025-07-23,Facebook Ads,Facebook_Retargeting_July,Retargeting,42965,1001,800.89,16,588.04
2025-07-23,Google Ads,Google_Traffic_July,Traffic,40498,1175,2736.8,56,5255.8
2025-07-23,Google Ads,Google_Traffic_July,Traffic,24399,996,1217.62,46,3302.56
2025-07-23,TikTok Ads,TikTok_Retargeting_July,Retargeting,46874,314,38.01,1,29.85
2025-07-23,TikTok Ads,TikTok_Awareness_July,Awareness,15042,111,34.85,0,0.0
2025-07-24,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,36858,577,854.38,5,247.72
2025-07-24,Facebook Ads,Facebook_Retargeting_July,Retargeting,30344,733,842.15,22,951.82
2025-07-24,Facebook Ads,Facebook_Retargeting_July,Retargeting,34081,360,180.68,25,664.27
2025-07-24,Google Ads,Google_Traffic_July,Traffic,22791,1507,938.93,91,4997.9
2025-07-24,Google Ads,Google_Retargeting_July,Retargeting,30808,2446,4486.06,36,1946.85
2025-07-24,Google Ads,Google_Awareness_July,Awareness,29951,1083,2731.0,3,222.61
2025-07-24,Google Ads,Google_Awareness_July,Awareness,6989,310,349.38,1,34.47
2025-07-24,TikTok Ads,TikTok_Traffic_July,Traffic,31264,283,34.08,1,27.98
2025-07-24,TikTok Ads,TikTok_Traffic_July,Traffic,26329,137,100.93,0,0.0
2025-07-24,TikTok Ads,TikTok_Retargeting_July,Retargeting,51490,672,267.75,8,265.91
2025-07-25,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,6658,38,33.65,0,0.0
2025-07-25,Facebook Ads,Facebook_Traffic_July,Traffic,48345,752,590.4,24,533.36
2025-07-25,Google Ads,Google_Traffic_July,Traffic,8245,325,484.25,14,1290.82
2025-07-25,Google Ads,Google_Traffic_July,Traffic,39504,1757,2658.58,53,2691.55
2025-07-25,Google Ads,Google_Awareness_July,Awareness,31902,1291,2270.95,5,279.52
2025-07-25,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,56218,507,279.57,2,28.78
2025-07-25,TikTok Ads,TikTok_Awareness_July,Awareness,7933,46,22.95,0,0.0
2025-07-25,TikTok Ads,TikTok_Traffic_July,Traffic,37602,264,83.72,2,59.93
2025-07-26,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,13138,200,164.44,5,218.1
2025-07-26,Facebook Ads,Facebook_Awareness_July,Awareness,24646,425,361.64,1,48.73
2025-07-26,Google Ads,Google_Awareness_July,Awareness,7746,440,569.01,1,44.56
2025-07-26,Google Ads,Google_Awareness_July,Awareness,8372,357,686.81,0,0.0
2025-07-26,Google Ads,Google_Traffic_July,Traffic,46134,2451,4035.83,90,6449.83
2025-07-26,Google Ads,Google_Traffic_July,Traffic,20525,796,578.45,52,5855.13
2025-07-26,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,35043,326,141.37,5,192.81
2025-07-26,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,51126,345,137.67,1,51.25
2025-07-26,TikTok Ads,TikTok_Awareness_July,Awareness,17272,17,5.19,0,0.0
2025-07-27,Facebook Ads,Facebook_Traffic_July,Traffic,27348,225,204.72,9,605.26
2025-07-27,Facebook Ads,Facebook_Awareness_July,Awareness,5944,112,36.2,0,0.0
2025-07-27,Facebook Ads,Facebook_Retargeting_July,Retargeting,47056,862,843.22,33,1679.28
2025-07-27,Google Ads,Google_Awareness_July,Awareness,48397,2610,3034.14,11,928.43
2025-07-27,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,12310,744,950.62,29,2114.72
2025-07-27,TikTok Ads,TikTok_Retargeting_July,Retargeting,47298,365,201.14,5,242.29
2025-07-27,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,48728,424,167.66,1,28.7
2025-07-27,TikTok Ads,TikTok_Traffic_July,Traffic,51012,253,142.18,3,52.81
2025-07-28,Facebook Ads,Facebook_Traffic_July,Traffic,37151,472,175.45,17,804.53
2025-07-28,Facebook Ads,Facebook_Traffic_July,Traffic,42642,454,501.0,13,399.44
2025-07-28,Facebook Ads,Facebook_Traffic_July,Traffic,24182,503,529.23,12,482.19
2025-07-28,Google Ads,Google_Retargeting_July,Retargeting,22635,1446,3850.65,129,7206.65
2025-07-28,Google Ads,Google_Awareness_July,Awareness,35498,1939,3294.65,7,339.14
2025-07-28,Google Ads,Google_Traffic_July,Traffic,24010,731,801.62,40,2618.09
2025-07-28,TikTok Ads,TikTok_Awareness_July,Awareness,13693,99,61.54,0,0.0
2025-07-28,TikTok Ads,TikTok_Retargeting_July,Retargeting,48984,678,287.49,15,617.75
2025-07-29,Facebook Ads,Facebook_Traffic_July,Traffic,36579,544,462.77,17,1253.41
2025-07-29,Facebook Ads,Facebook_Traffic_July,Traffic,12934,141,99.01,1,45.3
2025-07-29,Google Ads,Google_Awareness_July,Awareness,31019,887,1594.16,5,351.42
2025-07-29,Google Ads,Google_Awareness_July,Awareness,24548,1708,2533.72,5,349.12
2025-07-29,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,21451,904,844.78,45,3801.48
2025-07-29,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,25801,231,140.4,1,27.58
2025-07-29,TikTok Ads,TikTok_Awareness_July,Awareness,29806,159,67.3,0,0.0
2025-07-29,TikTok Ads,TikTok_Retargeting_July,Retargeting,36027,329,112.68,7,303.35
2025-07-29,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,55467,446,46.63,1,47.9
2025-07-30,Facebook Ads,Facebook_Traffic_July,Traffic,10338,228,152.87,4,241.78
2025-07-30,Facebook Ads,Facebook_Retargeting_July,Retargeting,31996,1002,685.0,36,1299.57
2025-07-30,Facebook Ads,Facebook_Sales_Conversion_July,Sales_Conversion,13604,253,221.32,8,442.19
2025-07-30,Facebook Ads,Facebook_Traffic_July,Traffic,35035,783,429.98,16,902.28
2025-07-30,Google Ads,Google_Awareness_July,Awareness,25007,1262,1958.04,4,144.44
2025-07-30,Google Ads,Google_Sales_Conversion_July,Sales_Conversion,10288,533,965.42,16,864.56
2025-07-30,Google Ads,Google_Retargeting_July,Retargeting,36491,1662,1659.04,96,3703.17
2025-07-30,TikTok Ads,TikTok_Awareness_July,Awareness,21952,158,56.84,0,0.0
2025-07-30,TikTok Ads,TikTok_Traffic_July,Traffic,50006,318,195.87,1,31.39
2025-07-31,Facebook Ads,Facebook_Retargeting_July,Retargeting,28259,544,437.24,19,1411.24
2025-07-31,Facebook Ads,Facebook_Traffic_July,Traffic,47613,685,321.74,1,42.92
2025-07-31,Facebook Ads,Facebook_Traffic_July,Traffic,22282,348,392.48,3,191.33
2025-07-31,Facebook Ads,Facebook_Traffic_July,Traffic,35884,504,288.97,9,537.69
2025-07-31,Google Ads,Google_Awareness_July,Awareness,30915,1140,1356.94,3,268.26
2025-07-31,Google Ads,Google_Awareness_July,Awareness,27222,880,1532.19,4,416.17
2025-07-31,TikTok Ads,TikTok_Traffic_July,Traffic,23433,295,79.4,2,65.29
2025-07-31,TikTok Ads,TikTok_Sales_Conversion_July,Sales_Conversion,30659,330,140.79,3,43.45
2025-07-31,TikTok Ads,TikTok_Traffic_July,Traffic,16515,200,52.26,2,65.54
2025-07-31,TikTok Ads,TikTok_Traffic_July,Traffic,63057,476,141.5,3,86.35
2025-08-01,Facebook Ads,Facebook_Sales_Conversion_August,Sales_Conversion,20099,147,169.23,3,134.66
2025-08-01,Facebook Ads,Facebook_Retargeting_August,Retargeting,48338,1427,1487.62,49,2852.82
2025-08-01,Facebook Ads,Facebook_Traffic_August,Traffic,33245,178,181.14,1,29.62
2025-08-01,Google Ads,Google_Retargeting_August,Retargeting,35372,1493,2323.38,70,4725.76
2025-08-01,Google Ads,Google_Traffic_August,Traffic,23801,716,980.38,35,1733.06
2025-08-01,Google Ads,Google_Retargeting_August,Retargeting,8544,530,675.14,29,2197.68
2025-08-01,TikTok Ads,TikTok_Traffic_August,Traffic,54005,352,200.26,3,61.62
2025-08-01,TikTok Ads,TikTok_Traffic_August,Traffic,73778,73,36.68,0,0.0
2025-08-01,TikTok Ads,TikTok_Sales_Conversion_August,Sales_Conversion,50406,575,313.3,8,307.76
2025-08-01,TikTok Ads,TikTok_Sales_Conversion_August,Sales_Conversion,48535,660,168.19,6,156.46
